Name,Price
"Microsoft Surface Laptop 3, 13.5"" Touch-Screen, Intel Core i5-1035G7, 8GB Memory, 256GB SSD, Iris Plus Graphics 950, Windows 10 Home, Matte Black, V4C-00022","1,295"
"Microsoft Surface Pro 4 12.3"" 4GB/128GB Intel Core m3",479
"HP Pavilion 15-cr0037wm X360, 15.6"" FHD Touschscreen, Intel i3-8130U, 4GB RAM, 16GB SSD, 1TB HDD, WIN 10",676
"Apple MacBook Air 13.3"" Laptop 1.7GHz(3.3GHz Turbo Boost 2.0) Core i7 (MF068LL/A), 8GB Memory, (8GB Memory / 256GB Solid State Drive)-Refurbished",698
Grade A Refurbished Apple Macbook Air 13.3-inch Laptop 1.6GHZ Dual Core i5 (Early 2015) MJVE2LL/A 256 GB HD 4 GB Memory,621
"HP Pavilion 15.6"", Intel Core i7, 8GB RAM, 512GB SSB+32GB Optane, Lunar Gold",679
"New Apple MacBook Pro (13-inch, Intel Core i5, 8GB RAM, 128GB Storage)- Space Gray","1,179"
Refurbished Apple A Grade MacBook Air 11.6-inch Laptop 1.4GHz Dual Core i5 MD711LL/B 128 GB HD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter,549
Asus VivoBook S14 S433 14 FHD Notebook - Intel Core i5-10210U - 8GB - 512GB SSD - Windows 10 Home - Intel UHD Graphics - Dreamy White,779
"Dell G5 15 Gaming Laptop, 5590, 15.6'', Intel Core? i5-9300H, NVIDIA GeForce GTX 1650, 128 GB SSD, 8GB RAM",899
"Ematic 14.1"" Laptop PC with Intel Atom Quad-Core Processor, 4GB Memory, 32GB Flash Storage and Windows 10 EWT147",169
"Acer Aspire 1, 15.6"" HD, Intel Celeron N4000, 4GB DDR4 RAM, 64GB eMMC, Windows 10 in S mode, A115-31-C23T",219
"Lenovo ideapad S145 14.0"" Laptop, Intel Pentium Gold 5405U Dual-Core Processor, 4GB Memory, 128GB Solid State Drive, Windows 10 - Grey - 81MU007NUS",249
"HP Pavilion 17 Mineral Silver Laptop 17.3"", AMD A10-9620P APU, AMD Radeon R5 Graphics, 8GB SDRAM, 1TB HDD, 8GB SDRAM, DVD, 17-ar050wm",438
"Samsung 11.6 Inch Chromebook 3, Intel Celeron N3060, 4GB Memory, 16GB eMMC Storage",129
Refurbished Dell Latitude E6420 2.8GHz i7 8GB 500GB DVD Windows 10 Pro 64 Laptop CAM,209
"MSI GF63 8RC-264 Performance Gaming Laptop 15.6"", Intel 8th Gen i7-8750H, NVIDIA GeForce GTX 1050 4G, 256GB SSD + 1TB HDD, 16GB RAM, Windows 10 - Black - GF63264",899
"Refurbished Apple MacBook Air 11.6"" Laptop Intel Core i5-4260U 1.4GHz 4GB 128GB SSD MD711LLB",344
"Factory Refurbished HP - 14"" Laptop - AMD A9-Series - 4GB RAM - AMD Radeon R5 - 128GBSSD Silver",289
"Lenovo ideapad S340 15.6"" Laptop, Intel Core i3-8145U Dual-Core Processor, 4GB Memory, 1TB Hard Drive, Windows 10 - Platinum Grey - 81N800D2US",299
"HP Pavilion Laptop 15.6"" FHD, AMD Ryzen 5 3500U, AMD Radeon Vega 8, 8GB SDRAM, 1TB HDD+128GB SSD, 15-cw1068wm, Horizon Blue",499
Apple MacBook Pro 13.3'' MC700ll/A Laptop Computer Intel i5 Dual Core 2.3GHz 4GB 320GB ( Certified Refurbished - Grade C ),398
Apple Certified Refurbished A Grade Macbook Pro 15.4-inch Laptop (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A 512 GB SSD 16 GB,"1,098"
"ASUS VivoBook 15.6"" FHD Display, AMD Ryzen 3 3200U, 4GB DDR4, 128GB SSD, Windows 10 Home in S mode, Slate Gray, F512DA-WH31",299
"Apple MacBook Pro 13.3"" MGX72LL/A Mid 2014 Silver - Intel Core i5-4278U 2.6GHz - 8GB RAM - 128GB SSD (Certified Refurbished)",549
Apple MacBook Pro MGX72LL/A Mid 2014 - 8GB RAM - 128GB SSD - 2.6Ghz Intel Core i5-4278U - Silver 13.3-inch (Certified Refurbished),549
"HP Pavilion 15.6"" FHD, AMD Ryzen 7 3700U, AMD Radeon RX Vega 10, 8GB RAM, 1TB HDD + 128GB SSD, Windows 10, 15-cw1064wm, Horizon Blue",629
"HP ProBook 650 G1 Laptop 15.6"" i7 4600M 2.9GHz 8GB 320GB Win 10 Pro GB",225
"HP Pavilion 15.6"" Touchscreen Laptop - 10th Gen Intel Core i7 - GeForce MX250 - Fog Blue Notebook PC Computer 1TB 16GB 15-cs3073cl",864
"Dell Inspiron 13 7000, i7370-5725SLV, 13.3'' FHD (1920 x 1080), Intel Core i5-8250U, 8GB 2400MHz DDR4, 256 GB (SSD), Intel UHD Graphics 620",771
"HP Pavilion 15.6"", Intel Core i5, 8GB RAM, 512GB SSB+32GB Optane, Lunar Gold",579
"EVOO 11.6"" Ultra Thin Laptop, FHD, Dual Core, 4GB Memory, 32GB Storage, Mini HDMI, Front Camera, Windows 10 Home",149
"Acer Aspire 3, 15.6"" HD, Intel Core i3-8130U, 20GB RAM (4GB DDR4 RAM + 16GB Optane Memory) 1TB HDD, Windows 10 Home, A315-53-30BS",549
"Refurbished HP Silver 14"" EliteBook 8460P WA5-0930 Laptop PC with Intel Core i5-2410M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Home",263
"HP Stream 11.6"" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",349
"EVOO 14"" Ultra Thin Laptop - Elite Series, FHD, 4GB Memory, 32GB Storage, Fingerprint Scanner, Front Camera, Micro HDMI, Windows 10 Home",199
"Microsoft Surface Laptop 3, 13.5"" Touch-Screen, Intel Core i5-1035G7, 8GB Memory, 256GB SSD, Iris Plus Graphic 950, Windows 10 Home, Platinum with Alcantara, V4C-00001","1,099"
"Refurbished Apple MacBook Pro Core i5 2.5GHz 4GB RAM 500GB HD 13"" - MD101LL/A",479
"Apple Macbook Pro 15"" i7 2012 [2.6] [750GB] [8GB] MD104LL/A - Refurbished Grade A or B",644
"Apple Macbook Pro 15.4 inch Laptop, 2.5GHz i7 Retina Force Touch 16GB DDR3 Memory, 512 GB SSD - Refurbished","1,299"
"Refurbished Apple MacBook Pro 13.3"" Laptop Intel i5-2435M 2.4GHz 4GB 500GB DVDRW MD313LL/A",489
Samsung XE303C12-A01US Exynos 5 Dual-Core 1.7GHz 2GB 16GB Chromebook with Webcam - Refurbished,129
"Refurbished Apple MacBook Pro 13.3"" Laptop Intel i7 Dual Core 2.8GHz 4GB 750GB - MD314LL/A",599
The New Razer Blade Stealth 13 - GTX 1650 - Full HD - 512GB - Black,"2,199"
Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.2GHz 16GB 256GB Laptop MGXA2LL/A (Scratch and Dent),774
"EVOO 11.6"" Convertible Touchscreen Laptop - Elite Series, FHD, 32GB Storage, 4GB Memory, Stylus Included, Fingerprint Scanner, Micro HDMI, Front Camera, Windows 10 Home",219
"HP Pavilion x360 15.6"" HD Convertible Touchscreen Laptop, Intel Core i5-8265U Processor, 8GB Memory, 512GB Solid State Drive,Windows 10 Home",695
"HP 15.6"" Touchscreen Laptop, Intel Core i3-8145U, 4GB, 128GB SSD, Natural Silver, 15-dw0034wm",549
"HP 255 G7 15.6"" Notebook - AMD A4-9125 - 4GB - 128GB SSD - AMD Radeon R3 Graphics - Windows 10 Home - Black",394
"HP 15 Laptop 15.6"", Intel Core i3, 4GB SDRAM, 1TB HDD, Natural Silver, 15-bs031wm",554
"HP Pavilion Gaming Laptop 15.6"", Intel Core i5-9300H, NVIDIA GTX 1050 3GB, 8GB Memory, 256GB SSD,15-dk0051wm",869
"Refurbished Dell Silver 15.6"" Latitude E6510 Laptop PC with Intel Core i5-520M Processor, 4GB Memory, 250GB Hard Drive and Windows 10 Home",168
Apple MacBook Air 13-inch 1.6GHz Core i5 / 8GB RAM / 256GB SSD Laptop MJVE2LL/A - Refurbished,729
"New ! Dell Inspiron i3583 15.6"" HD Touch-Screen Laptop - Intel i3-8145U - 8GB DDR4-128GB SSD - Windows 10 - Wireless-AC - Bluetooth - SD Card Reader - HDMI & USB 3.1 -Waves MaxxAudio Pro- Black",549
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-WH348",443
"HP 15-bn070wm 15.6"" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive",314
Refurbished Apple MacBook Pro 13.3 Intel Core 2 Duo 2.4GHz 4GB 250GB Laptop MC374LL/A (Scratch and Dent),244
Apple MacBook Air 13.3-Inch Laptop Core i5 1.8GHz / 4GB DDR3 Memory / 128GB SSD (Solid State Drive) / MacOS 10.12 Sierra Refurbished,349
"Lenovo Flex 14 14.0"" Convertible Laptop, Windows 10S, Intel Pentium Gold 5405U Dual-Core Processor, 4GB Memory, 128GB Storage, Onyx Black - 81SQ000SUS",399
"Acer Chromebook Spin 11 CP311-1H-C1FS Convertible Laptop, Celeron N3350, 11.6"" HD Touch, 4GB DDR4, 32GB eMMC",199
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-WH348",443
"Apple 16"" MacBook Pro (Late 2019)","2,299"
Certified Refurbished - Apple MacBook Pro 13-Inch Laptop - 2.3Ghz Core i5 / 4GB RAM / 320GB MC700LL/A (Grade B),389
"HP 17.3"" HD+ Laptop, Intel Core i7-8565U, 8GB Memory, 256GB SSD, Optical Drive, Backlit Keyboard, 2-Year HP Care Pack with Accidental Damage Protection, Windows 10 Home",802
"ASUS ROG STRIX 15.6"" 120Hz FHD Laptop, Intel Core i5-9300H, NVIDIA GeForce GTX 1660Ti GDDR6 6GB, 8GB RAM, 512GB PCIE SSD, Black, GL531GU-WB53","1,179"
"New Apple MacBook Air (13-inch, 1.6GHz dual-core Intel Core i5, 8GB RAM, 128GB)- Space Gray","1,018"
"Refurbished HP 15-BS212WM 15.6"" Laptop Intel Celeron N4000 4GB RAM 500GB HDD Jet Black",239
"AVITA Clarus 14 Laptop, Windows 10, Intel Core i5 Processor, 8GB RAM, 128GB SSD Storage, All Metal - Silver",394
"HP Onyx Blizzard 15.6"" Laptop, FHD Screen, Intel core i5-7300hq, AMD Radeon RX 550 2GB Graphic Card, 12GB Memory, 1TB HD, Windows 10 home, 15-cb035wm",769
"Refurbished Apple Silver 13.3"" MD101LL/A MacBook Pro with Intel Core i5 Processor, 4GB Memory, 500GB Hard Drive and Mac OS X 10.11 El Capitan",498
"Acer Spin 1, 11.6"" HD Touch, Intel Pentium Silver N5000, 4GB LPDDR4, 64GB eMMC, Office 365 Personal, Windows 10 in S mode, SP111-33-P1XD",249
"Hewlett Packard Enterprise 14DS0020NR 14 in. Stream A4-9120 32 & 4GB eMMC Flash Memory Laptop, Grey",249
"Refurbished Dell Black 15.6"" Latitude E6530 WA5-0854 Laptop PC with Intel Core i7-3720QM Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro",424
"Lenovo IdeaPad 3 15"" Laptop, AMD Ryzen 5 3500U Quad-Core Processor, 8GB Memory, 256GB Solid State Drive, Windows 10, Abyss Blue, 81W1009DUS",449
Refurbished Dell Latitude E6430 i7 3.0GHz 8GB 500GB DRW Windows 10 Pro 64 Laptop B,353
"HP 15-ef0875ms 15.6"" Laptop Computer - Silver AMD Ryzen 7 3700U 2.3GHz; 12GB RAM; 256GB SSD; Radeon RX Vega 10 Graphics",629
"Lenovo ideapad 320 15.6"" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey",498
"Refurbished Apple MacBook Pro 13.3"" LED Intel i5-3210M Core 2.5GHz 4GB 500GB Laptop MD101LLA",399
"Apple 13.4"" MacBook Pro Laptop MR9V2LL/A Retina, Touch Bar, 2.3GHz Quad-Core Intel Core i5, 8GB RAM, 512GB SSD Storage Silver with Padded Case and Mouse - Starter Bundle","1,877"
"Refurbished Dell E6440 14"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 16GB RAM, 750GB Hard Drive",414
"Refurbished Apple MacBook Pro 13.3-Inch Laptop MD101LL/A 2.5GHz / 500GB SSHD (Solid State Hybrid) Drive / 8GB DDR3 Memory, Very Good  Condition",582
"Refurbished Apple 12"" MacBook Laptop with Retina Display, Silver, 256 GB - MLHA2LL/A",719
"HP 11-ah117wm Streambook 11.6"" HD Display N4000 4GB RAM 32GB eMMC Windows 10 Black",277
"Apple MacBook 12"" Laptop with Retina Display Gold 256GB HD 8GB Ram MK4M2LL/A ( Manufacturer Refurbished)",969
"Refurbished Apple MacBook 13.3"" Laptop Intel Core 2 Duo P7550 2.26GHz 250GB 2GB - MC207LLA",225
"HP 15 Graphite Mist Laptop Touchscreen, Intel Core i5-8250U, 1TB HDD + 16GB Intel Optane memory, 4GB SDRAM, DVD, 15-da0053wm",749
"Acer Spin 1 , 11.6"" Full HD Touch Notebook, Intel Pentium N4200, Intel HD Graphics, 4GB, 64GB HDD, SP111-32N-P6CV",269
"Refurbished Dell Black 15.6"" Latitude E6530 WA5-0856 Laptop PC with Intel Core i7-3720QM Processor, 16GB Memory, 256GB Solid State Drive and Windows 10 Pro",494
"EVOO 11.6"" Ultra Thin Laptop, FHD, Tuned by THX Display, 32GB Storage, 4GB Memory, Mini HDMI, Front Camera, Windows 10 Home - Includes Office 365 Personal for One Year",139
"Lenovo ideapad S540 14.0"" Touch Laptop, Intel Core i5-10210U Quad-Core Processor, 8GB Memory, 256GB Solid State Drive, Windows 10 - Mineral Grey - 81V00001US",589
"ASUS Zenbook, 13.3 Full HD LCD, Intel Core i5-8265U, 8GB DDR3 RAM, 256GB PCIE G3X2 SSD + TPM, UX333FA-DH51",899
"Ematic 11.6"" Convertible Touchscreen Laptop with Windows 10 S, 2GB RAM, 32GB Storage, Black (EWT127BL)",219
Refurbished Apple A Grade Macbook Pro 15.4-inch Laptop (Retina IG) 2.2Ghz Quad Core i7 (Mid 2014) MGXA2LL/A 256 GB SSD 16 GB Memory 2880x1800 Display macOS Sierra Power Adapter,749
"Refurbished Dell Black 14"" E6420 Laptop PC with Intel Core i5 Processor, 6GB Memory, 320GB Hard Drive and Windows 10 Home",265
"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD, Backlit Keyboard, Windows 10 in S Mode, A515-43-R19L",524
"ASUS ROG Zephyrus G Ultra Slim Gaming Laptop, 15.6 IPS Type FHD, GeForceGTX 1660 Ti, AMD Ryzen 7 3750H, 8GB DDR4, 512GB PCIeNVMe SSD, Windows 10,GA502GU-PB73",899
"Legion By Lenovo Y540 15.6"" Gaming Laptop, Intel Core i5-9300H, Nvidia GeForce GTX 1660Ti 6GB Graphics, 16GB RAM, 1TB Hard Drive, 256GB NVMe SSD Storage, 81SX00FFUS",979
"HP 14"" Ryzen 3 4GB/1TB Laptop-Silver",299
Refurbished Apple MacBook Air 13.3 Intel Core i5 1.7 4GB 128GB Laptop MC965LL/A,359
"Lenovo ideapad 320 15.6"" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Onyx Black",268
"Dell Latitude 14 Rugged 5414 14.0 in New Laptop - Intel Core i5 6300U 6th Gen 2.4 GHz 8GB 128GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam","1,789"
Refurbished Dell Latitude E6440 Laptop  i5 Dual-Core 16GB 256GB SSD Win 10 Pro B v.WBA,399
"HP 17-ca0011ds Touchscreen Laptop, AMD Ryzen 3 2300U 2GHz Processor, 8GB Memory, 1TB Hard Drive, DVD-Writer",799
"Apple 13.3"" MacBook Air (Mid 2017, Silver) (Open Box)",949
"Apple Macbook Pro 15"" i7 2011 [2.2] [500GB] [4GB] MD318LL/A - Refurbished Grade A or B-BY NETTRADEZ",599
"Asus 90NB0D94-M03990 13.3 in. 8GB Corei7 8550U 256GB Notebook Laptop, Burgundy & Red","1,087"
"Refurbished Dell Latitude E7470 Laptop, 14'', Intel Core i5-6300U 2.4GHz, 8GB RAM, 256GB SSD, Windows 10 Pro",479
"Refurbished: Dell Laptop Latitude E5420 i3 2.5Ghz 4GB 250GB 14"" DVD Win 10 Pro HDMI - Refurbished",199
"Refurbished HP 14-ca052wm 14"" Chromebook Intel Celeron N3350 4GB RAMMemory 32GB eMMC Snow White",175
Apple Macbook 5JY42LL/A 12.0-inch 512GB Intel Core M Dual-Core Laptop - Space Gray - Refurbished,"1,049"
Apple A Grade Macbook Pro 15.4-inch (Retina DG) 2.8Ghz Quad Core i7 (Mid 2015) MJLU2LL/A 1TB SSD 16 GB Memory 2880x1800 Res Parrallels Dual Boot MacOS/Win 10 Pro Sierra Power Adapter,"1,699"
"Certified Refurbished Apple Macbook Pro 15"" retina display i7 2013 [2.3] [512GB] [16GB] ME294LL/A - 90 Day Warranty",999
Refurbished Dell Precision M4800 Laptop  i7 Quad-Core 32GB 500GB Win 10 Pro B v.WCA,"1,084"
"Refurbished HP Ultrabook Silver 14"" EliteBook Folio 9470M WA5-1153 Laptop PC with Intel Core i5-1.8GHz 3427U, 8GB Memory, 128GB Solid State Drive and Windows 10 Home",567
"MSI GP75 Leopard 17.3"" Gaming Laptop Intel Core i7 16GB RAM 512GB SSD 144Hz GTX 1660 Ti 6GB - 9th Gen i7-9750H - NVIDIA GeForce GTX 1660 Ti 6GB - 144 Hz refresh rate - In-plane Switching Technolo","1,499"
"2017 HP Flyer Red 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)",604
"Dell Latitude E6430 Laptop i5-3320M 2.6GHz 4GB RAM 250GB HDD 14"" Win10 Pro",227
"Apple Macbook Air 11.6-inch Bundle Includes: Wireless Headset, Generic Case, Bluetooth Mouse & 1 Year Warranty | 4GB RAM - 128GB SSD | Black (Scratch&Dent)",524
"HP OMEN 15"" Gaming Laptop Intel Core i5 12GB RAM 128GB SSD 1TB HDD GTX 1650 Shadow Black - 9th Gen i5-9300H Quad-core - NVIDIA GeForce GTX 1650 - In-plane Switching Technology - NVIDIA G-SYNC - N","1,098"
"Certified Refurbished - Apple Macbook Pro 15"" i7 2010 [2.66] [500GB] [4GB] MC373LL/A - 90 Day Warranty",598
"Thomson WWX14C4BL64 Neo X14 14.1 Ultrabook Intel Celeron N3050, 4GB DDR3L, 64GB eMMC, Windows 10 Laptop - Blue",259
Refurbished Samsung 11.6-inch Chromebook XE303C12 Bundle | 2GB RAM 16GB Storage | Silver | Scratch and Dent,199
"Dell Latitude 5000 5490 14"" Notebook - Core i5-8350U - 8GB RAM - 256GB SSD - Intel UHD Graphics 620 - Windows 10 Pro",829
"2019 Dell Inspiron 15 6"" HD Touchscreen Laptop Computer, Intel Core i5-8265U, 8GB DDR4 RAM, 256GB SSD, HDMI, USB 3.1, Bluetooth, WiFi, Windows 10 Home, i3583-5763BLK-PUS",614
Refurbished  Dell Latitude E5400 Laptop Intel Core 2 Duo 2.0GHz 120GB/4GB/Windows 10,189
"Refurbished Dell M4800 15.6"" Laptop with Intel Core i7-4800MQ 2.7GHz Processor, 16GB Memory, 1TB Hard Drive, DVDRW, CAM, Win 10 Pro (64-bit)","1,088"
"Dell Latitude 3400 14"" Notebook - Intel Core i5-8265U - 8GB RAM - 256GB SSD - Black - Windows 10 Pro",779
"DELL LATITUDE E7270, ULTRABOOK, I5 6300U, 2.4 GHZ, 8GB, SSD 128GB, 12.5W,WiFi, WEBCAM, Windows 10 Pro (Refurbished)",370
Refurbished Dell Precision M4800 Laptop  i7 Quad-Core 8GB 320GB Win 10 Pro B v.WCA,469
"15"" Apple Macbook Pro Retina 2.2GHz i7 16GB Memory / 256GB SSD (Turbo Boost to 3.4GHz) - Refurbished",749
"V7 13.5"" Privacy Filter for Microsoft Surface Laptop 3 - 3:2 Aspect Ratio",44
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 16GB DDR4 128GB SSD 2TB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",889
"Apple A Grade Macbook Pro 13.3-inch (Retina, Space Gray, Touch Bar) 3.1Ghz Dual Core i5 (Mid 2017) MPXV2LL/A 256GB SSD 8GB Memory 2560x1600 Display Mac OS Sierra Power Adapter Included","1,064"
"Microsoft Refurbished Surface Laptop 2 Black 13.5"" 2256x1504 Touchscreen PC, 8th Gen Core i5, Quad Core, 8GB RAM, 256GB SSD, Webcam, Bluetooth, Win 10 w/Black Mobile Mouse",730
Lenovo ThinkPad T450 14.1 in Refurbished Laptop - Intel Core i5 5300U 5th Gen 2.3 GHz 8GB 500GB HDD Windows 10 Home 64-Bit - Webcam,239
"Dell - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Black Laptop Notebook PC Computer C3181-C871BLK-PUS",329
"Lenovo ThinkPad X1 Carbon Gen 7, 14.0"", i7, 16 GB RAM, 256GB SSD, Win 10 Pro 64","1,699"
"Acer - Nitro 5 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Obsidian Black Notebook PC Computer AN515-44-R99Q",944
"Refurbished HP ZBook 17 17.3"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 8GB RAM, 500GB Solid State Drive","1,833"
"HP Silver Iridium 15.6"" Laptop, Touchscreen, Intel Core i7-7500u, Intel HD Graphic 620 Graphic Card, 12GB Memory, 1TB HD, Windows 10 Home, 15-cc060wm",100
"Refurbished Acer Chromebook C720-2103 11.6"" Laptop 1.4GHz Intel Celeron 2GB 16GB SSD",129
"Refurbished HP EliteBook Folio 9470M 14"" Laptop, Windows 10 Home, Intel Core i5-3427U Processor, 8GB RAM, 180GB Solid State Drive",299
"Lenovo ideapad S145 15.6"" Laptop, Intel Core i3-1005G1 Dual-Core Processor, 4GB Memory, 128GB Solid State Drive, Windows 10 - Dark Orchid - 81W800K3US",299
Apple MacBook Air MD760LL/A Intel Core i5-4250U X2 1.3GHz 4GB 128GB SSD (Certified Refurbished),549
"ASUS - ImagineBook MJ401TA 14"" Laptop - Intel Core m3 - 4GB Memory - 128GB Solid State Drive - Textured White",355
"Acer Nitro 5 AN515-53-52FA 15.6"" Notebook - 1920 x 1080 - Core i5 i5-8300H - 8 GB RAM - 1 TB HDD - Windows 10 Home 64-bit - NVIDIA GeForce GTX 1050 with 4 GB - In-plane Switching (IPS) Technology,",839
"HP - 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 12GB Memory - 256GB SSD - Natural Silver",589
"EVOO 11.6"" Ultra Thin Laptop, AMD A4-9120 Processor, 32GB Storage, 2GB, Mini HDMI, Front Camera, Windows 10 Home, Includes Office 365 Personal for One Year(A$69.99 Value)",119
Lenovo ThinkPad T420 14'' PC Laptop Intel i5 Dual Core 2.5GHz 8GB RAM 500GB HDD Windows 10 Professional,332
Refurbished HP EliteBook 8470p 2.6GHz i7 8GB 256SSD DVD Windows 10 Pro 64 Laptop Camera,389
Manufacturer Refurbished - Apple MacBook Pro MD101LL/A 13.3 Laptop Intel i5-3210m 2.5GHz 4GB 500GB Mac OS X,599
"Alienware 15 R4 Gaming Laptop 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1060 6GB, 8GB RAM, 1TB + 256GB SSD Storage, Windows 10 Home 64-bit, AW15R4-7736SLV","1,599"
2019 HP Laptop 15.6 inch HD Display Intel Core i3 10th Gen 8GB RAM 128GB SSD,529
Certified Refurbished - Apple MacBook Pro 15-Inch Laptop  - 2.2Ghz Core i7 / 4GB RAM / 500GB MD318LL/A (Grade B),679
"Lenovo 100e Chromebook 2nd Gen, 11.6"", MediaTek 8173C 2.10GHz, 4GB LPDDR3 RAM, 32GB eMMC, Chrome OS",255
Apple MacBook Air 13.3 Inch Laptop MD760LL/A (Certified Refurbished),529
"HP 14-dk0731ms 14"" HD Touchscreen Laptop, AMD Ryzen 3 3200U, 8GB, 128G, Silver",498
"Lenovo 20QD0007US 14 in. i7-8665U 16GB 512GB 64-Bit Solid State Drive Windows 10 Pro, Laptop","1,999"
"ASUS C434TA Chromebook 14"" Touchscreen Laptop i5-8200Y 8GB 128GB SSD Chrome OS",844
"Lenovo 100e Chromebook 11.6"" HD Display, Mediatek MT8173C, 4GB DDR3, 16GB eMMC, Chrome OS, Black",221
"Refurbished Dell E6430 14.0"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 8GB RAM, 1TB Hard Drive",337
Apple MacBook Pro 13.3 Inch Laptop MD101LL/A (Certified Refurbished),599
"Acer - Nitro 5 15.6"" Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 256GB Solid State Drive - Black",829
"13-inch MacBook Pro with Touch Bar: 1.4GHz quad-core 8th-generation Intel Core i5 processor, 256GB - Space Gray","1,199"
"Refurbished Dell E6440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 16GB RAM, 750GB Hard Drive",406
"Apple MacBook Air - 13.3"" - Core i5 - 8 GB RAM - 256 GB SSD - English",999
"Apple MMGG2LL/A MacBook Air 13.3-Inch Laptop, 256 GB (Refurbished)",639
"Dell Inspiron 15 5000 (5575) Laptop, 15.6'', AMD Ryzen 5 2500U with Radeon Vega8 Graphics, 4GB RAM, 1TB HDD, Windows 10 Home, i5575-A410BLU-PUS",489
"Acer R13 Mediatek 2-in-1 Touch 4GB/64GB Chromebook, 13.3"" FHD Touch Display, MediaTek MT8173C Quad-Core Processor, 4GB LPDDR3, 64GB eMMC, Chrome OS - CB5-312T-K95W",329
Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.2Ghz Quad Core i7 (Mid 2015) MJLQ2LL/A 256GB SSD 16 GB Memory 2880x1800 Display Mac OS X v10.12 Sierra Power Adapter Included,"1,018"
"Dell Inspiron 15 5000 (5575) Laptop, 15.6, AMD Ryzen 7 2700U, 8GB RAM, 1TB HDD, Integrated Graphics, Windows 10 Home, i5575-A472SLV-PUS",629
"Lenovo ThinkPad X131e 11.6-Inch Laptop (4GB RAM, 320GB HDD, AMD Fusion E-300, Windows 10) (Certified Refurbished)",299
"Apple 15.4"" MacBook Pro Laptop Retina, Touch Bar, 2.2GHz 6-Core Intel Core i7, 16GB RAM, 256GB SSD Storage Silver with Padded Case and Mouse - Starter Bundle","2,193"
"HP Premium 17.3 Inch HD+  Laptop Computer (1600 x 900), 8th Gen Intel Core i5-8265U Up to 3.9GHz, 8GB DDR4 SDRAM, 1TB HDD, Intel HD 620, WiFi, Bluetooth, DVD-RW, Windows 10 Home",619
"REFURBISHED: Dell Latitude E6410 Laptop - Intel Core i5 Processor, 500gb HDD, 4GB RAM, DVD-RW, Windows 10 Professional x64",185
"Dell Inspiron i5570-7987SLV, 15.6"" display, Intel i7, 20GB Total Memory( 4GB RAM + 16GB Memory), 1TB HDD, Windows 10 Home, Silver",499
"HP 11-v010wm 11.6"" Chromebook with Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",129
Refurbished Apple Macbook Air MD231LL/A 13.3-inch Laptop Intel Core i5-3427U X2 1.6GHz 4GB 128GB SSD,349
"HP Eclipse Ci3 14-bf040wm 14 Laptop, Full HD IPS Mico Edge Display, Windows 10 Home, Intel Core i3-7100U Processor, 8GB Memory, 1TB Hard Drive",449
